detection_id,timestamp,station_id,station_name,lat,lon
8899028044,2026-06-18 14:25:59-07:00,19704,BirdNET-Pi - summerlake-area,45.435054779052734,-122.81214904785156
8899032270,2026-06-18 14:26:08-07:00,19704,BirdNET-Pi - summerlake-area,45.435054779052734,-122.81214904785156
8899042068,2026-06-18 14:26:30-07:00,12040,PUC-12040,45.513695,-122.631065
8899042087,2026-06-18 14:26:31-07:00,12040,PUC-12040,45.513695,-122.631065
8899040529,2026-06-18 14:26:32-07:00,15200,Schwarkhaus,45.456039,-122.729912
8899048155,2026-06-18 14:26:57-07:00,15200,Schwarkhaus,45.456039,-122.729912
8899049905,2026-06-18 14:27:03-07:00,15200,Schwarkhaus,45.456039,-122.729912
8899058987,2026-06-18 14:27:26-07:00,12040,PUC-12040,45.513695,-122.631065
8899059011,2026-06-18 14:27:28-07:00,12040,PUC-12040,45.513695,-122.631065
8899059027,2026-06-18 14:27:29-07:00,12040,PUC-12040,45.513695,-122.631065
8899059051,2026-06-18 14:27:31-07:00,12040,PUC-12040,45.513695,-122.631065
8899062004,2026-06-18 14:27:41-07:00,15200,Schwarkhaus,45.456039,-122.729912
8899067997,2026-06-18 14:27:53-07:00,9585,Chez Smalls,45.503601,-122.620537
8899072136,2026-06-18 14:27:59-07:00,10221,Scotty Creek ,45.444157,-122.526855
8899071929,2026-06-18 14:28:14-07:00,15200,Schwarkhaus,45.456039,-122.729912
8899077484,2026-06-18 14:28:23-07:00,9585,Chez Smalls,45.503601,-122.620537
8899094322,2026-06-18 14:29:27-07:00,15200,Schwarkhaus,45.456039,-122.729912
8899096160,2026-06-18 14:29:33-07:00,15200,Schwarkhaus,45.456039,-122.729912
8899097132,2026-06-18 14:29:35-07:00,12040,PUC-12040,45.513695,-122.631065
8899098004,2026-06-18 14:29:40-07:00,15200,Schwarkhaus,45.456039,-122.729912
8899102611,2026-06-18 14:29:44-07:00,12040,PUC-12040,45.513695,-122.631065
8899102643,2026-06-18 14:29:45-07:00,12040,PUC-12040,45.513695,-122.631065
8899106338,2026-06-18 14:30:00-07:00,12040,PUC-12040,45.513695,-122.631065
8899112891,2026-06-18 14:30:00-07:00,14064,Kat’s Garden,45.553394,-122.617493
8899108561,2026-06-18 14:30:00-07:00,10221,Scotty Creek ,45.444157,-122.526855
8899106404,2026-06-18 14:30:01-07:00,12040,PUC-12040,45.513695,-122.631065
8899108570,2026-06-18 14:30:02-07:00,10221,Scotty Creek ,45.444157,-122.526855
8899111051,2026-06-18 14:30:10-07:00,10221,Scotty Creek ,45.444157,-122.526855
8899115352,2026-06-18 14:30:36-07:00,15200,Schwarkhaus,45.456039,-122.729912
8899119071,2026-06-18 14:30:49-07:00,15200,Schwarkhaus,45.456039,-122.729912
8899123382,2026-06-18 14:31:03-07:00,15200,Schwarkhaus,45.456039,-122.729912
8899125177,2026-06-18 14:31:09-07:00,15200,Schwarkhaus,45.456039,-122.729912
8899127297,2026-06-18 14:31:15-07:00,15200,Schwarkhaus,45.456039,-122.729912
8899131069,2026-06-18 14:31:27-07:00,15200,Schwarkhaus,45.456039,-122.729912
8899133194,2026-06-18 14:31:34-07:00,15200,Schwarkhaus,45.456039,-122.729912
8899135119,2026-06-18 14:31:40-07:00,15200,Schwarkhaus,45.456039,-122.729912
8899140419,2026-06-18 14:31:44-07:00,10221,Scotty Creek ,45.444157,-122.526855
8899136965,2026-06-18 14:31:46-07:00,15200,Schwarkhaus,45.456039,-122.729912
8899139609,2026-06-18 14:31:54-07:00,15200,Schwarkhaus,45.456039,-122.729912
8899143307,2026-06-18 14:32:06-07:00,15200,Schwarkhaus,45.456039,-122.729912
8899150823,2026-06-18 14:32:16-07:00,10221,Scotty Creek ,45.444157,-122.526855
8899149693,2026-06-18 14:32:17-07:00,9585,Chez Smalls,45.503601,-122.620537
8899150842,2026-06-18 14:32:17-07:00,10221,Scotty Creek ,45.444157,-122.526855
8899146974,2026-06-18 14:32:18-07:00,15200,Schwarkhaus,45.456039,-122.729912
8899152643,2026-06-18 14:32:30-07:00,22998,Charles ,45.536407,-122.874947
8899152664,2026-06-18 14:32:31-07:00,22998,Charles ,45.536407,-122.874947
8899152484,2026-06-18 14:32:37-07:00,15200,Schwarkhaus,45.456039,-122.729912
8899158101,2026-06-18 14:32:43-07:00,10221,Scotty Creek ,45.444157,-122.526855
8899161213,2026-06-18 14:32:50-07:00,10221,Scotty Creek ,45.444157,-122.526855
8899156972,2026-06-18 14:32:51-07:00,15200,Schwarkhaus,45.456039,-122.729912
8899161244,2026-06-18 14:32:51-07:00,10221,Scotty Creek ,45.444157,-122.526855
8899161521,2026-06-18 14:32:59-07:00,19348,Woodstock PUC,45.4904,-122.6224
8899163771,2026-06-18 14:33:01-07:00,10221,Scotty Creek ,45.444157,-122.526855
8899160760,2026-06-18 14:33:04-07:00,15200,Schwarkhaus,45.456039,-122.729912
8899162678,2026-06-18 14:33:10-07:00,15200,Schwarkhaus,45.456039,-122.729912
8899171855,2026-06-18 14:33:27-07:00,10221,Scotty Creek ,45.444157,-122.526855
8899168660,2026-06-18 14:33:28-07:00,15200,Schwarkhaus,45.456039,-122.729912
8899174368,2026-06-18 14:33:32-07:00,10221,Scotty Creek ,45.444157,-122.526855
8899174415,2026-06-18 14:33:33-07:00,10221,Scotty Creek ,45.444157,-122.526855
8899170452,2026-06-18 14:33:34-07:00,15200,Schwarkhaus,45.456039,-122.729912
8899174449,2026-06-18 14:33:35-07:00,10221,Scotty Creek ,45.444157,-122.526855
8899172248,2026-06-18 14:33:41-07:00,15200,Schwarkhaus,45.456039,-122.729912
8899179366,2026-06-18 14:33:51-07:00,10221,Scotty Creek ,45.444157,-122.526855
8899176739,2026-06-18 14:33:55-07:00,15200,Schwarkhaus,45.456039,-122.729912
8899182392,2026-06-18 14:33:58-07:00,10221,Scotty Creek ,45.444157,-122.526855
8899182415,2026-06-18 14:33:59-07:00,10221,Scotty Creek ,45.444157,-122.526855
8899182436,2026-06-18 14:34:01-07:00,10221,Scotty Creek ,45.444157,-122.526855
8899180587,2026-06-18 14:34:07-07:00,15200,Schwarkhaus,45.456039,-122.729912
8899182474,2026-06-18 14:34:13-07:00,15200,Schwarkhaus,45.456039,-122.729912
8899184386,2026-06-18 14:34:20-07:00,15200,Schwarkhaus,45.456039,-122.729912
8899186177,2026-06-18 14:34:25-07:00,15200,Schwarkhaus,45.456039,-122.729912
8899188100,2026-06-18 14:34:31-07:00,15200,Schwarkhaus,45.456039,-122.729912
8899193076,2026-06-18 14:34:35-07:00,10221,Scotty Creek ,45.444157,-122.526855
8899192345,2026-06-18 14:34:45-07:00,15200,Schwarkhaus,45.456039,-122.729912
8899198008,2026-06-18 14:34:48-07:00,10221,Scotty Creek ,45.444157,-122.526855
8899198047,2026-06-18 14:34:49-07:00,10221,Scotty Creek ,45.444157,-122.526855
8899194241,2026-06-18 14:34:52-07:00,15200,Schwarkhaus,45.456039,-122.729912
8899196247,2026-06-18 14:34:58-07:00,15200,Schwarkhaus,45.456039,-122.729912
8899197989,2026-06-18 14:35:04-07:00,15200,Schwarkhaus,45.456039,-122.729912
8899199768,2026-06-18 14:35:10-07:00,15200,Schwarkhaus,45.456039,-122.729912
8899201886,2026-06-18 14:35:16-07:00,15200,Schwarkhaus,45.456039,-122.729912
8899294730,2026-06-18 14:35:17-07:00,10200,10200 PUC,45.459713,-122.738899
8899205716,2026-06-18 14:35:29-07:00,15200,Schwarkhaus,45.456039,-122.729912
8899207707,2026-06-18 14:35:35-07:00,15200,Schwarkhaus,45.456039,-122.729912
8899212501,2026-06-18 14:35:35-07:00,5733,Millipede,45.49947,-122.626831
8899214229,2026-06-18 14:35:56-07:00,15200,Schwarkhaus,45.456039,-122.729912
8899229356,2026-06-18 14:36:33-07:00,10221,Scotty Creek ,45.444157,-122.526855
8899231539,2026-06-18 14:36:38-07:00,10221,Scotty Creek ,45.444157,-122.526855
8899231545,2026-06-18 14:36:39-07:00,10221,Scotty Creek ,45.444157,-122.526855
8899231578,2026-06-18 14:36:41-07:00,10221,Scotty Creek ,45.444157,-122.526855
8899234541,2026-06-18 14:36:51-07:00,10221,Scotty Creek ,45.444157,-122.526855
8899231364,2026-06-18 14:36:53-07:00,15200,Schwarkhaus,45.456039,-122.729912
8899239413,2026-06-18 14:37:04-07:00,10221,Scotty Creek ,45.444157,-122.526855
8899242005,2026-06-18 14:37:17-07:00,9585,Chez Smalls,45.503601,-122.620537
8899240102,2026-06-18 14:37:19-07:00,12040,PUC-12040,45.513695,-122.631065
8899240134,2026-06-18 14:37:21-07:00,12040,PUC-12040,45.513695,-122.631065
8899244849,2026-06-18 14:37:25-07:00,10221,Scotty Creek ,45.444157,-122.526855
8899247168,2026-06-18 14:37:31-07:00,10221,Scotty Creek ,45.444157,-122.526855
8899247177,2026-06-18 14:37:33-07:00,10221,Scotty Creek ,45.444157,-122.526855
8899249719,2026-06-18 14:37:38-07:00,10221,Scotty Creek ,45.444157,-122.526855
8899249729,2026-06-18 14:37:39-07:00,10221,Scotty Creek ,45.444157,-122.526855
8899363975,2026-06-18 14:39:00-07:00,10200,10200 PUC,45.459713,-122.738899
8899372326,2026-06-18 14:39:23-07:00,10200,10200 PUC,45.459713,-122.738899
8899372341,2026-06-18 14:39:25-07:00,10200,10200 PUC,45.459713,-122.738899
8899290980,2026-06-18 14:39:52-07:00,5733,Millipede,45.49947,-122.626831
8899301251,2026-06-18 14:40:37-07:00,12040,PUC-12040,45.513695,-122.631065
8899301340,2026-06-18 14:40:39-07:00,12040,PUC-12040,45.513695,-122.631065
8899300786,2026-06-18 14:40:41-07:00,15200,Schwarkhaus,45.456039,-122.729912
8899306883,2026-06-18 14:40:55-07:00,12040,PUC-12040,45.513695,-122.631065
8899401441,2026-06-18 14:40:58-07:00,10200,10200 PUC,45.459713,-122.738899
8899338420,2026-06-18 14:42:38-07:00,12040,PUC-12040,45.513695,-122.631065
8899338459,2026-06-18 14:42:40-07:00,12040,PUC-12040,45.513695,-122.631065
8899338481,2026-06-18 14:42:41-07:00,12040,PUC-12040,45.513695,-122.631065
8899343750,2026-06-18 14:42:51-07:00,12040,PUC-12040,45.513695,-122.631065
8899347817,2026-06-18 14:43:06-07:00,12040,PUC-12040,45.513695,-122.631065
8899356082,2026-06-18 14:43:22-07:00,5733,Millipede,45.49947,-122.626831
8899356931,2026-06-18 14:43:35-07:00,12040,PUC-12040,45.513695,-122.631065
8899357012,2026-06-18 14:43:37-07:00,12040,PUC-12040,45.513695,-122.631065
8899363740,2026-06-18 14:44:07-07:00,17299,PUC-17299,45.547,-122.6028
8899375760,2026-06-18 14:44:38-07:00,12040,PUC-12040,45.513695,-122.631065
8899471946,2026-06-18 14:44:49-07:00,10200,10200 PUC,45.459713,-122.738899
8899401671,2026-06-18 14:45:41-07:00,17093,WISE-BIRD,45.436504,-122.812256
8899398089,2026-06-18 14:45:50-07:00,12040,PUC-12040,45.513695,-122.631065
8899397443,2026-06-18 14:45:53-07:00,15831,PUC-15831,45.471882,-122.702248
8899402688,2026-06-18 14:46:04-07:00,12040,PUC-12040,45.513695,-122.631065
8899406562,2026-06-18 14:46:23-07:00,12040,PUC-12040,45.513695,-122.631065
8899411392,2026-06-18 14:46:31-07:00,12040,PUC-12040,45.513695,-122.631065
8899504781,2026-06-18 14:46:31-07:00,10200,10200 PUC,45.459713,-122.738899
8899409312,2026-06-18 14:46:33-07:00,15200,Schwarkhaus,45.456039,-122.729912
8899437442,2026-06-18 14:47:41-07:00,13320,PUC-13320:  Duck Pond,45.4564,-122.8472
8899428200,2026-06-18 14:47:46-07:00,22564,BirdNET-Pi - Roseway,45.55251922024209,-122.58855441582088
8899436561,2026-06-18 14:48:05-07:00,22564,BirdNET-Pi - Roseway,45.55251922024209,-122.58855441582088
8899447018,2026-06-18 14:48:35-07:00,22564,BirdNET-Pi - Roseway,45.55251922024209,-122.58855441582088
8899454268,2026-06-18 14:48:56-07:00,22564,BirdNET-Pi - Roseway,45.55251922024209,-122.58855441582088
8899467630,2026-06-18 14:49:17-07:00,13320,PUC-13320:  Duck Pond,45.4564,-122.8472
8899467647,2026-06-18 14:49:18-07:00,13320,PUC-13320:  Duck Pond,45.4564,-122.8472
8899467657,2026-06-18 14:49:43-07:00,22564,BirdNET-Pi - Roseway,45.55251922024209,-122.58855441582088
8899474961,2026-06-18 14:50:05-07:00,22564,BirdNET-Pi - Roseway,45.55251922024209,-122.58855441582088
8899480328,2026-06-18 14:50:23-07:00,22564,BirdNET-Pi - Roseway,45.55251922024209,-122.58855441582088
8899487526,2026-06-18 14:50:46-07:00,22564,BirdNET-Pi - Roseway,45.55251922024209,-122.58855441582088
8899495566,2026-06-18 14:51:00-07:00,19348,Woodstock PUC,45.4904,-122.6224
8899493042,2026-06-18 14:51:05-07:00,22564,BirdNET-Pi - Roseway,45.55251922024209,-122.58855441582088
8899501858,2026-06-18 14:51:24-07:00,9585,Chez Smalls,45.503601,-122.620537
8899512317,2026-06-18 14:51:38-07:00,17093,WISE-BIRD,45.436504,-122.812256
8899512375,2026-06-18 14:51:40-07:00,17093,WISE-BIRD,45.436504,-122.812256
8899512461,2026-06-18 14:51:43-07:00,17093,WISE-BIRD,45.436504,-122.812256
8899506803,2026-06-18 14:51:49-07:00,1048,"BirdNET-Pi - NE Portland, OR",45.5712,-122.6325
8899530169,2026-06-18 14:53:13-07:00,22705,BirdNET-Pi - Goldfinch FM,45.5500429,-122.6763278
8899546625,2026-06-18 14:53:48-07:00,15831,PUC-15831,45.471882,-122.702248
8899554888,2026-06-18 14:54:06-07:00,5733,Millipede,45.49947,-122.626831
8899554900,2026-06-18 14:54:07-07:00,5733,Millipede,45.49947,-122.626831
8899560318,2026-06-18 14:54:11-07:00,15478,PUC-15478 Carrigg,45.4768,-122.6008
8899568894,2026-06-18 14:54:41-07:00,17093,WISE-BIRD,45.436504,-122.812256
8899575535,2026-06-18 14:55:12-07:00,5733,Millipede,45.49947,-122.626831
8899575582,2026-06-18 14:55:15-07:00,5733,Millipede,45.49947,-122.626831
8899579758,2026-06-18 14:55:23-07:00,5733,Millipede,45.49947,-122.626831
8899579805,2026-06-18 14:55:29-07:00,5733,Millipede,45.49947,-122.626831
8899639636,2026-06-18 14:58:02-07:00,15697,PUC-15697,45.589752,-122.513405
8899639649,2026-06-18 14:58:04-07:00,15697,PUC-15697,45.589752,-122.513405
8899624582,2026-06-18 14:58:05-07:00,12040,PUC-12040,45.513695,-122.631065
8899628408,2026-06-18 14:58:15-07:00,12040,PUC-12040,45.513695,-122.631065
8899628420,2026-06-18 14:58:16-07:00,12040,PUC-12040,45.513695,-122.631065
8899635485,2026-06-18 14:58:26-07:00,13320,PUC-13320:  Duck Pond,45.4564,-122.8472
8899632979,2026-06-18 14:58:29-07:00,12040,PUC-12040,45.513695,-122.631065
8899633011,2026-06-18 14:58:30-07:00,12040,PUC-12040,45.513695,-122.631065
8899636805,2026-06-18 14:58:39-07:00,12040,PUC-12040,45.513695,-122.631065
8899636828,2026-06-18 14:58:40-07:00,12040,PUC-12040,45.513695,-122.631065
8899654864,2026-06-18 14:58:44-07:00,15697,PUC-15697,45.589752,-122.513405
8899655222,2026-06-18 14:59:48-07:00,22705,BirdNET-Pi - Goldfinch FM,45.5500429,-122.6763278
8899692472,2026-06-18 15:01:43-07:00,15831,PUC-15831,45.471882,-122.702248
8899708813,2026-06-18 15:02:36-07:00,12040,PUC-12040,45.513695,-122.631065
8899717694,2026-06-18 15:03:09-07:00,15200,Schwarkhaus,45.456039,-122.729912
8899727669,2026-06-18 15:03:14-07:00,12942,PUC-12942,45.541779,-122.588692
8899727698,2026-06-18 15:03:15-07:00,12942,PUC-12942,45.541779,-122.588692
8899723043,2026-06-18 15:03:19-07:00,19348,Woodstock PUC,45.4904,-122.6224
8899742213,2026-06-18 15:04:30-07:00,15200,Schwarkhaus,45.456039,-122.729912
8899755932,2026-06-18 15:04:44-07:00,14064,Kat’s Garden,45.553394,-122.617493
8899753896,2026-06-18 15:05:01-07:00,19348,Woodstock PUC,45.4904,-122.6224
8899758007,2026-06-18 15:05:11-07:00,19348,Woodstock PUC,45.4904,-122.6224
8899758019,2026-06-18 15:05:12-07:00,19348,Woodstock PUC,45.4904,-122.6224
8899758032,2026-06-18 15:05:14-07:00,19348,Woodstock PUC,45.4904,-122.6224
8899762238,2026-06-18 15:05:27-07:00,19348,Woodstock PUC,45.4904,-122.6224
8899786278,2026-06-18 15:06:59-07:00,19704,BirdNET-Pi - summerlake-area,45.435054779052734,-122.81214904785156
8899795273,2026-06-18 15:07:19-07:00,15200,Schwarkhaus,45.456039,-122.729912
8899928519,2026-06-18 15:09:22-07:00,10200,10200 PUC,45.459713,-122.738899
8899835449,2026-06-18 15:09:24-07:00,12040,PUC-12040,45.513695,-122.631065
8899891198,2026-06-18 15:12:09-07:00,13320,PUC-13320:  Duck Pond,45.4564,-122.8472
8899989614,2026-06-18 15:12:35-07:00,10200,10200 PUC,45.459713,-122.738899
8899989630,2026-06-18 15:12:37-07:00,10200,10200 PUC,45.459713,-122.738899
8899908580,2026-06-18 15:13:08-07:00,13320,PUC-13320:  Duck Pond,45.4564,-122.8472
8899908621,2026-06-18 15:13:10-07:00,13320,PUC-13320:  Duck Pond,45.4564,-122.8472
8899905098,2026-06-18 15:13:16-07:00,22564,BirdNET-Pi - Roseway,45.55251922024209,-122.58855441582088
8899920016,2026-06-18 15:14:04-07:00,22564,BirdNET-Pi - Roseway,45.55251922024209,-122.58855441582088
8899976681,2026-06-18 15:17:14-07:00,19704,BirdNET-Pi - summerlake-area,45.435054779052734,-122.81214904785156
8899999885,2026-06-18 15:18:22-07:00,15200,Schwarkhaus,45.456039,-122.729912
8900009243,2026-06-18 15:18:52-07:00,15200,Schwarkhaus,45.456039,-122.729912
8900012902,2026-06-18 15:19:04-07:00,15200,Schwarkhaus,45.456039,-122.729912
8900019251,2026-06-18 15:19:25-07:00,15200,Schwarkhaus,45.456039,-122.729912
8900021137,2026-06-18 15:19:31-07:00,15200,Schwarkhaus,45.456039,-122.729912
8900022942,2026-06-18 15:19:37-07:00,15200,Schwarkhaus,45.456039,-122.729912
8900037741,2026-06-18 15:19:51-07:00,14064,Kat’s Garden,45.553394,-122.617493
8900036291,2026-06-18 15:20:23-07:00,22564,BirdNET-Pi - Roseway,45.55251922024209,-122.58855441582088
8900055540,2026-06-18 15:21:00-07:00,20649,RF Lake PUC,45.412331,-122.652298
8900059704,2026-06-18 15:21:17-07:00,20649,RF Lake PUC,45.412331,-122.652298
8900080703,2026-06-18 15:22:26-07:00,13320,PUC-13320:  Duck Pond,45.4564,-122.8472
8900113628,2026-06-18 15:24:17-07:00,13320,PUC-13320:  Duck Pond,45.4564,-122.8472
8900122893,2026-06-18 15:25:05-07:00,22564,BirdNET-Pi - Roseway,45.55251922024209,-122.58855441582088
8900134575,2026-06-18 15:25:23-07:00,13320,PUC-13320:  Duck Pond,45.4564,-122.8472
8900138108,2026-06-18 15:25:55-07:00,22564,BirdNET-Pi - Roseway,45.55251922024209,-122.58855441582088
8900240000,2026-06-18 15:26:19-07:00,10200,10200 PUC,45.459713,-122.738899
8900146984,2026-06-18 15:26:22-07:00,15200,Schwarkhaus,45.456039,-122.729912
8900159226,2026-06-18 15:26:44-07:00,13320,PUC-13320:  Duck Pond,45.4564,-122.8472
8900163146,2026-06-18 15:26:53-07:00,13320,PUC-13320:  Duck Pond,45.4564,-122.8472
8900184194,2026-06-18 15:28:02-07:00,13320,PUC-13320:  Duck Pond,45.4564,-122.8472
8900192269,2026-06-18 15:28:34-07:00,13320,PUC-13320:  Duck Pond,45.4564,-122.8472
8900197221,2026-06-18 15:28:43-07:00,13320,PUC-13320:  Duck Pond,45.4564,-122.8472
8900209219,2026-06-18 15:29:23-07:00,13320,PUC-13320:  Duck Pond,45.4564,-122.8472
8900302253,2026-06-18 15:29:36-07:00,10200,10200 PUC,45.459713,-122.738899
8900302273,2026-06-18 15:29:38-07:00,10200,10200 PUC,45.459713,-122.738899
8900314310,2026-06-18 15:30:13-07:00,10200,10200 PUC,45.459713,-122.738899
8900322868,2026-06-18 15:30:46-07:00,10200,10200 PUC,45.459713,-122.738899
8900231195,2026-06-18 15:30:46-07:00,9585,Chez Smalls,45.503601,-122.620537
8900261003,2026-06-18 15:32:26-07:00,19348,Woodstock PUC,45.4904,-122.6224
8900262113,2026-06-18 15:32:31-07:00,15831,PUC-15831,45.471882,-122.702248
8900265695,2026-06-18 15:32:35-07:00,19348,Woodstock PUC,45.4904,-122.6224
8900265718,2026-06-18 15:32:36-07:00,19348,Woodstock PUC,45.4904,-122.6224
8900265741,2026-06-18 15:32:38-07:00,19348,Woodstock PUC,45.4904,-122.6224
8900265751,2026-06-18 15:32:39-07:00,19348,Woodstock PUC,45.4904,-122.6224
8900270000,2026-06-18 15:32:51-07:00,19348,Woodstock PUC,45.4904,-122.6224
8900270009,2026-06-18 15:32:52-07:00,19348,Woodstock PUC,45.4904,-122.6224
8900270019,2026-06-18 15:32:54-07:00,19348,Woodstock PUC,45.4904,-122.6224
8900278753,2026-06-18 15:33:16-07:00,19348,Woodstock PUC,45.4904,-122.6224
8900278786,2026-06-18 15:33:17-07:00,19348,Woodstock PUC,45.4904,-122.6224
8900278825,2026-06-18 15:33:22-07:00,19348,Woodstock PUC,45.4904,-122.6224
8900292712,2026-06-18 15:33:58-07:00,19348,Woodstock PUC,45.4904,-122.6224
8900292726,2026-06-18 15:33:59-07:00,19348,Woodstock PUC,45.4904,-122.6224
8900292751,2026-06-18 15:34:02-07:00,19348,Woodstock PUC,45.4904,-122.6224
8900292770,2026-06-18 15:34:04-07:00,19348,Woodstock PUC,45.4904,-122.6224
8900296169,2026-06-18 15:34:24-07:00,19704,BirdNET-Pi - summerlake-area,45.435054779052734,-122.81214904785156
8900300246,2026-06-18 15:34:48-07:00,19704,BirdNET-Pi - summerlake-area,45.435054779052734,-122.81214904785156
8900305031,2026-06-18 15:34:51-07:00,19704,BirdNET-Pi - summerlake-area,45.435054779052734,-122.81214904785156
8900305192,2026-06-18 15:34:54-07:00,19704,BirdNET-Pi - summerlake-area,45.435054779052734,-122.81214904785156
8900313961,2026-06-18 15:35:24-07:00,19704,BirdNET-Pi - summerlake-area,45.435054779052734,-122.81214904785156
8900314128,2026-06-18 15:35:30-07:00,19704,BirdNET-Pi - summerlake-area,45.435054779052734,-122.81214904785156
8900417917,2026-06-18 15:35:46-07:00,10200,10200 PUC,45.459713,-122.738899
8900327687,2026-06-18 15:36:06-07:00,19704,BirdNET-Pi - summerlake-area,45.435054779052734,-122.81214904785156
8900339887,2026-06-18 15:36:45-07:00,12040,PUC-12040,45.513695,-122.631065
8900343802,2026-06-18 15:36:52-07:00,12040,PUC-12040,45.513695,-122.631065
8900343828,2026-06-18 15:36:53-07:00,12040,PUC-12040,45.513695,-122.631065
8900343844,2026-06-18 15:36:55-07:00,12040,PUC-12040,45.513695,-122.631065
8900438958,2026-06-18 15:36:56-07:00,10200,10200 PUC,45.459713,-122.738899
8900348854,2026-06-18 15:37:06-07:00,12040,PUC-12040,45.513695,-122.631065
8900348870,2026-06-18 15:37:08-07:00,12040,PUC-12040,45.513695,-122.631065
8900348880,2026-06-18 15:37:09-07:00,12040,PUC-12040,45.513695,-122.631065
8900361682,2026-06-18 15:37:50-07:00,12040,PUC-12040,45.513695,-122.631065
8900361702,2026-06-18 15:37:51-07:00,12040,PUC-12040,45.513695,-122.631065
8900463530,2026-06-18 15:38:12-07:00,10200,10200 PUC,45.459713,-122.738899
8900463558,2026-06-18 15:38:13-07:00,10200,10200 PUC,45.459713,-122.738899
8900463573,2026-06-18 15:38:15-07:00,10200,10200 PUC,45.459713,-122.738899
8900377920,2026-06-18 15:38:21-07:00,17093,WISE-BIRD,45.436504,-122.812256
8900373172,2026-06-18 15:38:35-07:00,24523,BirdNET-Pi - Orchard-DP,45.466639,-122.727556
8900379754,2026-06-18 15:38:35-07:00,21954,PUC-21954,45.4128,-122.6064
8900379774,2026-06-18 15:38:37-07:00,21954,PUC-21954,45.4128,-122.6064
8900379790,2026-06-18 15:38:38-07:00,21954,PUC-21954,45.4128,-122.6064
8900379799,2026-06-18 15:38:40-07:00,21954,PUC-21954,45.4128,-122.6064
8900389224,2026-06-18 15:39:34-07:00,24523,BirdNET-Pi - Orchard-DP,45.466639,-122.727556
8900403229,2026-06-18 15:40:00-07:00,19348,Woodstock PUC,45.4904,-122.6224
8900403264,2026-06-18 15:40:01-07:00,19348,Woodstock PUC,45.4904,-122.6224
8900403108,2026-06-18 15:40:11-07:00,24523,BirdNET-Pi - Orchard-DP,45.466639,-122.727556
8900406963,2026-06-18 15:40:11-07:00,19348,Woodstock PUC,45.4904,-122.6224
8900407009,2026-06-18 15:40:12-07:00,19348,Woodstock PUC,45.4904,-122.6224
8900407021,2026-06-18 15:40:17-07:00,19348,Woodstock PUC,45.4904,-122.6224
8900500495,2026-06-18 15:40:17-07:00,10200,10200 PUC,45.459713,-122.738899
8900417462,2026-06-18 15:40:49-07:00,15831,PUC-15831,45.471882,-122.702248
8900417486,2026-06-18 15:40:51-07:00,15831,PUC-15831,45.471882,-122.702248
8900425128,2026-06-18 15:41:09-07:00,19348,Woodstock PUC,45.4904,-122.6224
8900425146,2026-06-18 15:41:11-07:00,19348,Woodstock PUC,45.4904,-122.6224
8900425156,2026-06-18 15:41:12-07:00,19348,Woodstock PUC,45.4904,-122.6224
8900429372,2026-06-18 15:41:22-07:00,19348,Woodstock PUC,45.4904,-122.6224
8900429384,2026-06-18 15:41:24-07:00,19348,Woodstock PUC,45.4904,-122.6224
8900429410,2026-06-18 15:41:25-07:00,19348,Woodstock PUC,45.4904,-122.6224
8900429437,2026-06-18 15:41:30-07:00,15831,PUC-15831,45.471882,-122.702248
8900429442,2026-06-18 15:41:32-07:00,15831,PUC-15831,45.471882,-122.702248
8900433193,2026-06-18 15:41:35-07:00,19348,Woodstock PUC,45.4904,-122.6224
8900442315,2026-06-18 15:42:03-07:00,19348,Woodstock PUC,45.4904,-122.6224
8900441292,2026-06-18 15:42:04-07:00,15831,PUC-15831,45.471882,-122.702248
8900442341,2026-06-18 15:42:04-07:00,19348,Woodstock PUC,45.4904,-122.6224
8900442371,2026-06-18 15:42:06-07:00,19348,Woodstock PUC,45.4904,-122.6224
8900442394,2026-06-18 15:42:07-07:00,19348,Woodstock PUC,45.4904,-122.6224
8900447165,2026-06-18 15:42:19-07:00,19348,Woodstock PUC,45.4904,-122.6224
8900447188,2026-06-18 15:42:20-07:00,19348,Woodstock PUC,45.4904,-122.6224
8900447211,2026-06-18 15:42:22-07:00,19348,Woodstock PUC,45.4904,-122.6224
8900451686,2026-06-18 15:42:34-07:00,19348,Woodstock PUC,45.4904,-122.6224
8900451729,2026-06-18 15:42:40-07:00,19348,Woodstock PUC,45.4904,-122.6224
8900453106,2026-06-18 15:42:49-07:00,15831,PUC-15831,45.471882,-122.702248
8900461050,2026-06-18 15:43:09-07:00,15831,PUC-15831,45.471882,-122.702248
8900461067,2026-06-18 15:43:11-07:00,15831,PUC-15831,45.471882,-122.702248
8900466137,2026-06-18 15:43:15-07:00,19348,Woodstock PUC,45.4904,-122.6224
8900461673,2026-06-18 15:43:19-07:00,24523,BirdNET-Pi - Orchard-DP,45.466639,-122.727556
8900474943,2026-06-18 15:43:46-07:00,19348,Woodstock PUC,45.4904,-122.6224
8900474968,2026-06-18 15:43:47-07:00,19348,Woodstock PUC,45.4904,-122.6224
8900474994,2026-06-18 15:43:49-07:00,19348,Woodstock PUC,45.4904,-122.6224
8900479809,2026-06-18 15:44:03-07:00,19348,Woodstock PUC,45.4904,-122.6224
8900475595,2026-06-18 15:44:04-07:00,24523,BirdNET-Pi - Orchard-DP,45.466639,-122.727556
